Tx count	Block size [kB]	Apply [ms]	Reapply [ms]	Fraction of blocks [%/100]
2	12.5308307692308	2.31087692307692	0.855030769230769	1.39575942518762e-05
2	12.5471428571429	5.18332142857143	0.654	6.01250213926973e-06
2	12.5586	7.09166666666667	0.260633333333333	6.441966577789e-06
2	12.6486666666667	9.80366666666667	0.622	6.441966577789e-07
2	12.6898181818182	3.85745454545455	1.91045454545455	2.36205441185597e-06
2	12.703037037037	6.84866666666667	0.503481481481481	5.7977699200101e-06
2	12.7482181818182	7.01372727272727	0.385018181818182	1.18102720592798e-05
2	12.7505555555556	3.48144444444444	0.650018518518519	1.15955398400202e-05
2	12.799	12.705	0.62	4.29464438519267e-07
2	12.8225238095238	9.41609523809524	0.24647619047619	4.5093766044523e-06
2	12.8436666666667	3.55034831460674	0.482602996254682	5.73335025423221e-05
2	12.8761428571429	17.083	0.277571428571429	1.50312553481743e-06
2	12.9065178571429	5.02611607142857	0.4995	2.40500085570789e-05
2	12.9768409090909	4.89087121212121	0.258386363636364	2.83446529422716e-05
2	13.0021612903226	3.54487096774194	0.843225806451613	6.65669879704864e-06
2	13.0209285714286	3.53435714285714	1.10514285714286	3.00625106963487e-06
2	13.047	11.389	1.646	2.14732219259633e-07
2	13.0805	8.845	1.4785	4.29464438519267e-07
2	13.1106636155606	3.32352173913044	0.195391304347826	9.38379798164598e-05
2	13.1192576687117	4.94930674846626	0.394	3.50013517393202e-05
2	13.1768571428571	1.44157142857143	0.840142857142857	1.50312553481743e-06
2	13.2342	9.2919	0.4959	2.14732219259633e-06
2	13.2441111111111	6.97055555555556	0.861222222222222	1.9325899733367e-06
2	13.2635	9.90975	0.199	8.58928877038534e-07
2	13.3131773700306	3.35308027522936	0.394816513761468	0.000280869742791601
2	13.3939285714286	4.89021428571429	0.883642857142857	3.00625106963487e-06
2	13.4654615384615	6.69061538461539	0.663461538461538	2.79151885037523e-06
2	13.6156	4.7946	1.0734	1.07366109629817e-06
2	13.779	12.143	1.274	2.14732219259633e-07
2	13.7974285714286	6.82814285714286	1.11414285714286	1.50312553481743e-06
2	13.80675	9.29225	2.1115	8.58928877038534e-07
2	13.9358928571429	5.2115	2.24025	6.01250213926973e-06
2	14.093	12.1305	2.251	4.29464438519267e-07
2	14.2515	9.087	0.885416666666667	2.5767866311156e-06
2	14.5937777777778	12.5782222222222	0.388777777777778	1.9325899733367e-06
2	14.717	0.669	0.327	2.14732219259633e-07
2	14.967	6.74240740740741	2.46203703703704	5.7977699200101e-06
2	15.187	17.6875	0.3675	4.29464438519267e-07
2	15.3525	9.151	1.1265	4.29464438519267e-07
2	15.4536	4.9176	1.362	1.07366109629817e-06
2	16.154	6.812	1.541	2.14732219259633e-07
2	16.166	0.67	0.307	2.14732219259633e-07
2	16.193	1.515	1.024	2.14732219259633e-07
2	16.4156666666667	9.39433333333333	0.204	6.441966577789e-07
2	16.421	12.911	1.816	2.14732219259633e-07
2	16.4313333333333	9.74333333333333	1.07366666666667	6.441966577789e-07
2	16.536	11.652	0.196	2.14732219259633e-07
2	16.65	7.1085	0.63625	8.58928877038534e-07
2	16.756	6.848	1.136	2.14732219259633e-07
2	16.759	14.502	0.361	2.14732219259633e-07
2	16.81975	1.2735	0.5125	8.58928877038534e-07
2	16.9	17.7075	0.292	4.29464438519267e-07
2	17.2743950617284	1.36113580246914	0.180888888888889	1.73933097600303e-05
2	17.3464615384615	1.26353846153846	0.255820512820513	8.3745565511257e-06
2	17.3505	21.05	0.5905	4.29464438519267e-07
2	17.397	9.191	3.898	2.14732219259633e-07
2	17.416858778626	5.32250381679389	0.405591603053435	5.62598414460239e-05
2	17.4565	0.652285714285714	0.149	3.00625106963487e-06
2	17.4573202933985	5.40032273838631	0.243339853300733	8.782547767719e-05
2	17.5221935483871	1.41635483870968	0.371516129032258	1.33133975940973e-05
2	17.619875	3.6795	2.005625	1.71785775407707e-06
2	17.6286666666667	2.55716666666667	0.893833333333333	1.2883933155578e-06
2	17.6340161290323	5.12666129032258	0.203564516129032	1.33133975940973e-05
2	17.665	6.4758	0.1958	1.07366109629817e-06
2	17.70575	9.23775	0.86525	8.58928877038534e-07
2	17.7352857142857	7.34414285714286	2.637	3.00625106963487e-06
2	17.774	7.6355	0.7865	4.29464438519267e-07
2	17.7918867924528	5.48944339622642	0.480764150943396	2.27616152415211e-05
2	17.886	15.148	1.203	2.14732219259633e-07
2	17.9700666666667	5.19166666666667	2.2838	3.2209832888945e-06
2	17.985	11.807	0.4625	4.29464438519267e-07
2	17.9924545454545	3.68627272727273	1.53372727272727	2.36205441185597e-06
2	17.995	9.191	0.697	2.14732219259633e-07
2	18.00981	2.48073	0.49703	2.14732219259633e-05
2	18.0334524714829	2.63872148288973	0.188803231939164	0.000225898294661134
2	18.0692442396313	2.5229400921659	0.385388632872504	0.000139790674738021
2	18.1247209302326	2.51777209302326	0.255820930232558	9.23348542816423e-05
2	18.19242	6.55148	0.39784	1.07366109629817e-05
2	18.3021666666667	5.58683333333333	0.6055	1.2883933155578e-06
2	18.3068333333333	2.446	1.15116666666667	1.2883933155578e-06
2	18.3860980392157	6.64066666666667	0.48743137254902	1.09513431822413e-05
2	18.4883333333333	9.42066666666667	0.505	6.441966577789e-07
2	18.5417777777778	5.07888888888889	0.865	1.9325899733367e-06
2	18.596625	5.11125	1.043	1.71785775407707e-06
2	18.709	12.2146666666667	1.15533333333333	6.441966577789e-07
2	18.7188260869565	3.51308695652174	0.84904347826087	4.93884104297157e-06
2	18.729625	2.411625	0.6316875	3.43571550815413e-06
2	18.8117692307692	6.79114102564103	0.265423076923077	1.67491131022514e-05
2	18.9221538461538	9.66815384615385	0.384	2.79151885037523e-06
2	19.1521761786601	3.27605334987593	0.390035359801489	0.000346148337446529
2	19.1638405797101	3.37372463768116	0.483188405797101	4.44495693867441e-05
2	19.3194736842105	3.30460526315789	0.668868421052632	8.15982433186607e-06
2	19.3921428571429	3.49828571428571	1.128	1.50312553481743e-06
2	19.4153542288557	3.14275024875622	0.19390447761194	0.000215805880355932
2	19.5012177419355	3.3164939516129	0.245594758064516	0.000106507180752778
2	19.889	4.8905	1.4645	1.2883933155578e-06
2	19.9244	9.5062	0.2632	1.07366109629817e-06
2	20.214	11.316	0.265	2.14732219259633e-07
2	20.4473333333333	1.41033333333333	0.682333333333333	6.441966577789e-07
2	22.814	16.615	0.505	2.14732219259633e-07
2	24.6075	2.75	0.512	4.29464438519267e-07
2	24.746	9.56	0.691	2.14732219259633e-07
2	25.568	10.828	3.974	2.14732219259633e-07
2	25.812	9.931	0.325	2.14732219259633e-07
2	26.2111290322581	3.807	0.497032258064516	6.65669879704864e-06
2	26.642	2.38783333333333	0.192666666666667	1.2883933155578e-06
2	26.695	9.262	0.455	2.14732219259633e-07
2	26.7023333333333	2.50533333333333	0.384666666666667	6.441966577789e-07
2	26.7441666666667	3.96216666666667	0.641833333333333	2.5767866311156e-06
2	26.7862	2.4182	0.2626	1.07366109629817e-06
2	26.8818080808081	3.71533333333333	0.389535353535354	2.12584897067037e-05
2	26.9600853658537	3.69651219512195	0.251207317073171	1.76080419792899e-05
2	26.9796666666667	5.09833333333333	1.02133333333333	6.441966577789e-07
2	27.043	6.561	1.073	2.14732219259633e-07
2	27.116	5.23033333333333	2.141	6.441966577789e-07
2	27.2601176470588	6.89147058823529	0.401588235294118	3.65044772741377e-06
2	27.3330348837209	3.986	0.200476744186047	1.84669708563285e-05
2	27.575	5.376	1.316	2.14732219259633e-07
2	27.727	12.155	0.626	2.14732219259633e-07
2	27.8235	3.9085	0.9935	4.29464438519267e-07
2	27.847	5.174	0.892	4.29464438519267e-07
2	27.8848962264151	4.63052830188679	0.398566037735849	2.27616152415211e-05
2	27.97315625	6.9555	0.25796875	6.87143101630827e-06
2	28.11225	4.4065	0.68025	8.58928877038534e-07
2	28.1605	4.6036	0.47385	4.29464438519267e-06
2	28.4058333333333	7.29708333333333	0.473	2.5767866311156e-06
2	28.5180434782609	4.55834782608696	0.204173913043478	4.93884104297157e-06
2	28.7195	7.3855	0.6675	4.29464438519267e-07
2	28.754	11.7575	4.861	4.29464438519267e-07
2	28.9117272727273	4.64387878787879	0.239515151515152	7.0861632355679e-06
2	29.319	0.9975	0.507	4.29464438519267e-07
2	29.47	2.799	1.031	2.14732219259633e-07
2	29.5236	8.0526	3.2686	1.07366109629817e-06
2	29.849	16.583	1.1885	4.29464438519267e-07
2	30.966	1.823	0.955	2.14732219259633e-07
2	31.229	0.819	0.161	2.14732219259633e-07
2	31.499	18.701	0.361	2.14732219259633e-07
3	0.893630894308943	0.811115447154472	0.301143089430894	0.000132060314844675
3	0.9085	0.633	0.6585	4.29464438519267e-07
3	0.9125	0.693666666666667	0.371555555555556	3.8651799466734e-06
3	0.92075	0.65925	0.486625	1.71785775407707e-06
3	0.94780131553492	0.651818340104469	0.167301992648481	0.00110995084135305
3	0.97383292248699	0.883425089016708	0.358946316077787	0.000783987332516921
3	0.979151020408163	0.677289795918367	0.241942857142857	5.26093937186102e-05
3	0.992825581395349	0.902453488372093	0.477104651162791	1.84669708563285e-05
3	0.994	0.658	0.802	2.14732219259633e-07
3	0.994	808.871	678.174	2.14732219259633e-07
3	1.02366666666667	0.89	0.8255	1.2883933155578e-06
3	1.03139705882353	0.812155637254902	0.181626225490196	0.000175221490915861
3	1.03735714285714	0.886571428571429	0.635214285714286	3.00625106963487e-06
3	1.07366666666667	0.957333333333333	1.07933333333333	6.441966577789e-07
3	1.1059	1.8558	0.36635	4.29464438519267e-06
3	1.134	1.713	0.22	2.14732219259633e-07
3	1.136	1.452	1.434	2.14732219259633e-07
3	1.137	1.839	0.176	4.29464438519267e-07
3	1.153	3.087	0.347	2.14732219259633e-07
3	1.703	45.7415	0.324	4.29464438519267e-07
3	1.80461538461538	0.685538461538462	0.662153846153846	2.79151885037523e-06
3	1.8892012012012	0.695216216216216	0.23818018018018	0.000143011658026916
3	1.9221072373825	0.68238295153783	0.173291320616957	0.0023528209264278
3	1.97104761904762	0.680952380952381	0.499190476190476	4.5093766044523e-06
3	2.1066	0.6834	0.813	1.07366109629817e-06
3	2.11195454545455	0.691772727272727	0.360977272727273	9.44821764742387e-06
3	2.38818181818182	294.426818181818	289.265545454545	2.36205441185597e-06
3	2.42896063447213	1.13340213203185	0.380649466992037	0.00668762023662202
3	2.4535	46.012	0.354	4.29464438519267e-07
3	2.512	6.416	0.187	2.14732219259633e-07
3	2.52266666666667	4.499	0.205333333333333	6.441966577789e-07
3	2.54185263157895	1.14680701754386	0.650087719298246	6.11986824889955e-05
3	2.54350961803234	0.99088285275953	0.189260532630502	0.00545870774579914
3	2.57559322033898	1.14321186440678	0.833516949152542	2.53384018726367e-05
3	2.61358558558559	2.0448808038808	0.202906444906445	0.000309858592391651
3	2.653	3.013	1.303	2.14732219259633e-07
3	2.65539898403483	1.18186806966618	0.240026342525399	0.00295900998139775
3	2.72026569059077	2.22601648407904	0.408275110064503	0.00209728958550884
3	2.72562460063898	1.24755670926518	0.478030750798722	0.000537689477026122
3	2.76048891528108	2.23530139878596	0.254585510688836	0.003254481515099
3	2.77360465116279	1.17509302325581	1.12432558139535	9.23348542816423e-06
3	2.85585416666667	3.43472916666667	0.201729166666667	1.03071465244624e-05
3	2.893776633107	2.36237719503629	0.474127370639195	0.000917121308457894
3	2.90360416666667	5.445875	1.0670625	1.03071465244624e-05
3	2.93035	1.1425	1.50565	8.58928877038534e-06
3	2.94204605263158	2.32634210526316	0.637236842105263	3.26392973274643e-05
3	3.00572380952381	5.15718095238095	0.856742857142857	2.25468830222615e-05
3	3.03183333333333	3.53933333333333	1.062	1.2883933155578e-06
3	3.09640091813313	3.50996557000765	0.384259372609028	0.000561310021144682
3	3.09670731707317	2.2680243902439	0.847268292682927	8.80402098964497e-06
3	3.111	9.283	0.383	4.29464438519267e-07
3	3.144	7.36422222222222	1.41966666666667	1.9325899733367e-06
3	3.144865710254	3.48143508936971	0.281798918156162	0.000913041396291961
3	3.15508762350494	3.58016744669787	0.490014560582423	0.00082586011527255
3	3.194875	1.363125	1.933375	1.71785775407707e-06
3	3.22552941176471	6.82041176470588	0.270411764705882	3.65044772741377e-06
3	3.26244444444444	3.55577777777778	0.8155	3.8651799466734e-06
3	3.2725799086758	3.71157077625571	0.626945205479452	4.70263560178597e-05
3	3.29725	2.429	1.402	8.58928877038534e-07
3	3.30953846153846	2.33361538461539	1.069	2.79151885037523e-06
3	3.42980444444444	5.10580444444444	0.62908	4.83147493334175e-05
3	3.43788461538462	6.85103846153846	1.09165384615385	5.58303770075047e-06
3	3.43819759036145	4.93535341365462	0.516370281124498	0.000267341612978244
3	3.46573041474654	4.79755760368664	0.292117511520737	9.31937831586809e-05
3	3.48887328094303	5.06410117878193	0.371967583497053	0.000218597399206307
3	3.50130952380952	6.685	0.881571428571429	9.0187532089046e-06
3	3.6188	5.357	1.3376	1.07366109629817e-06
3	3.64785714285714	10.2005	2.26214285714286	3.00625106963487e-06
3	3.65680303030303	6.92516666666667	0.650045454545455	1.41723264711358e-05
3	3.66	13.832	0.364	2.14732219259633e-07
3	3.702	2.135	1.878	2.14732219259633e-07
3	3.703	9.216	0.667454545454546	2.36205441185597e-06
3	3.71407142857143	8.95592857142857	0.520357142857143	3.00625106963487e-06
3	3.72026724137931	6.59427586206897	0.52673275862069	2.49089374341175e-05
3	3.7335	9.41566666666667	0.820333333333333	1.2883933155578e-06
3	3.7595	9.9385	0.2835	4.29464438519267e-07
3	3.78307936507937	6.45034920634921	0.391063492063492	1.35281298133569e-05
3	3.81723076923077	12.7837692307692	2.64146153846154	2.79151885037523e-06
3	3.829	8.78333333333333	1.11866666666667	6.441966577789e-07
3	3.90166666666667	4.90366666666667	2.10266666666667	6.441966577789e-07
3	4.047	11.355	1.722	2.14732219259633e-07
3	4.168	9.464	1.51	2.14732219259633e-07
3	4.949	13.3675	0.8905	4.29464438519267e-07
3	5.1382	12.5894	0.6576	1.07366109629817e-06
3	5.24115789473684	13.4123421052632	2.81121052631579	8.15982433186607e-06
3	5.57404469273743	0.699463687150838	0.17172625698324	3.84370672474744e-05
3	5.5965	12.5745	1.318	4.29464438519267e-07
3	5.639	7.467	1.975	2.14732219259633e-07
3	5.69075	111.2332	91.97395	4.29464438519267e-06
3	5.6914	10.1405333333333	2.03386666666667	3.2209832888945e-06
3	5.71292307692308	0.708538461538462	0.245230769230769	2.79151885037523e-06
3	5.96	2.329	1.84366666666667	6.441966577789e-07
3	5.9787734375	5.11962890625	0.6340703125	5.49714481304662e-05
3	6.01016666666667	5.238	1.40266666666667	1.2883933155578e-06
3	6.08143243243243	1.33513513513514	0.854445945945946	1.58901842252129e-05
3	6.08416666666667	7.10004166666667	0.838833333333333	5.1535732622312e-06
3	6.09767441860465	6.82591860465116	0.65603488372093	1.84669708563285e-05
3	6.09945135645434	1.16851306767366	0.191162675146577	0.00216085032240969
3	6.10356072115872	1.35102987946926	0.388255646713258	0.00212005120075036
3	6.1349375	6.7796875	1.0846875	3.43571550815413e-06
3	6.13959139784946	1.41393010752688	0.656629032258064	3.99401927822918e-05
3	6.17820150187735	4.96365331664581	0.512042553191489	0.000171571043188447
3	6.18772727272727	9.48709090909091	0.855	2.36205441185597e-06
3	6.2044347826087	1.2964347826087	1.09847826086957	4.93884104297157e-06
3	6.21057142857143	6.77186956521739	0.507782608695652	3.4571887300801e-05
3	6.24437235449735	1.43032936507937	0.480343915343915	0.000324675115520566
3	6.26412640862322	3.51226506614405	0.488973542381186	0.000438268459508912
3	6.30873205741627	3.57827272727273	0.645736842105263	4.48790338252634e-05
3	6.32859183673469	3.53891836734694	0.844979591836735	1.0521878743722e-05
3	6.3328141440276	3.40106813281587	0.276925398878827	0.00049796401646309
3	6.33348163841808	3.49331920903955	0.389764830508475	0.000304060822471641
3	6.41528571428572	4.98013289036545	0.380490033222591	0.000129268795994299
3	6.43054404228059	2.21631101857783	0.255074471492633	0.00134078797705715
3	6.44736162361624	2.21520664206642	0.651822878228782	5.81924314193607e-05
3	6.4494	9.3752	1.1153	2.14732219259633e-06
3	6.45172425942842	1.31951911783897	0.240099569359259	0.00164549299618657
3	6.452	9.8455	0.207	4.29464438519267e-07
3	6.45741666666667	5.25789583333333	0.838145833333334	1.03071465244624e-05
3	6.50369298245614	6.70476315789474	0.396008771929825	2.44794729955982e-05
3	6.50915454545455	2.24976363636364	0.846781818181818	2.36205441185597e-05
3	6.50970644666155	2.26833614735226	0.480590560245587	0.000559592163390605
3	6.51699770114943	4.93449425287356	0.27888275862069	9.34085153779405e-05
3	6.66142218114603	2.11970018484288	0.404620887245841	0.00116170130619462
3	6.6885	6.95933333333333	0.197833333333333	1.2883933155578e-06
3	6.86575257731959	6.80835051546392	0.271144329896907	2.08290252681844e-05
3	6.87488235294118	5.38611764705882	1.08141176470588	3.65044772741377e-06
3	6.89054878048781	3.42807317073171	0.200292682926829	1.76080419792899e-05
3	6.907	12.8855	0.205	4.29464438519267e-07
3	6.926	1.35994736842105	1.53389473684211	4.07991216593303e-06
3	6.97685209003215	1.97298499464094	0.199177920685959	0.000200345160569238
3	6.993	12.594	1.0035	4.29464438519267e-07
3	7.009	1.489	1.75766666666667	6.441966577789e-07
3	7.069	7.099	1.46671428571429	1.50312553481743e-06
3	7.0985	9.23225	0.6844375	3.43571550815413e-06
3	7.23408333333333	9.50975	0.412833333333333	2.5767866311156e-06
3	7.23456	5.08656	0.20144	5.36830548149083e-06
3	7.34235	9.34795	0.51085	4.29464438519267e-06
3	7.3458	9.2878	1.6488	1.07366109629817e-06
3	7.427	12.8332	0.3956	1.07366109629817e-06
3	7.427	21.135	0.426	4.29464438519267e-07
3	7.447	2.30203225806452	1.07129032258065	6.65669879704864e-06
3	7.51354545454546	3.38863636363636	1.088	4.72410882371193e-06
3	7.542	0.7295	0.465	4.29464438519267e-07
3	7.66766666666667	13.6016666666667	0.486	6.441966577789e-07
3	7.6773	2.0886	1.4244	2.14732219259633e-06
3	7.758	3.5375	1.841	4.29464438519267e-07
3	7.842	3.72545454545455	1.45018181818182	2.36205441185597e-06
3	7.87633333333333	9.768	0.267	3.2209832888945e-06
3	7.89666666666667	15.6976666666667	0.658	6.441966577789e-07
3	8.28875	11.6595	0.24875	8.58928877038534e-07
3	8.344	17.682	1.282	2.14732219259633e-07
3	8.68266666666667	17.971	0.535666666666667	6.441966577789e-07
3	10.099	9.418	1.823	2.14732219259633e-07
3	10.9593	1.4368	0.8588	2.14732219259633e-06
3	11.1566666666667	1.341	1.074	6.441966577789e-07
3	11.1752307692308	14.2904615384615	0.924538461538462	2.79151885037523e-06
3	11.253	14.33275	1.0445	8.58928877038534e-07
3	11.2655	9.2815	1.5865	4.29464438519267e-07
3	11.4305	16.7975	0.2575	4.29464438519267e-07
3	11.4608894736842	1.49141052631579	0.489752631578947	4.07991216593303e-05
3	11.4656323731139	1.47326543209877	0.249000685871056	0.000313079575680545
3	11.5140416666667	0.707833333333333	0.17225	5.1535732622312e-06
3	11.5233553719008	1.44332541322314	0.388760330578512	0.000207860788243325
3	11.5904	7.1519	1.0994	2.14732219259633e-06
3	11.6124573055028	1.31231119544592	0.19485009487666	0.000226327759099654
3	11.7123333333333	17.51	0.891962962962963	5.7977699200101e-06
3	11.7515	15.2387	1.0776	2.14732219259633e-06
3	11.7583076923077	4.88038461538462	0.205153846153846	2.79151885037523e-06
3	12.0210294117647	1.50411764705882	0.655676470588235	7.30089545482753e-06
3	12.0285294117647	5.161	1.54864705882353	3.65044772741377e-06
3	12.0421875	9.44421875	0.25996875	6.87143101630827e-06
3	12.1885986111111	2.12192638888889	0.198814583333333	0.000927643187201616
